item_id,order_id,product_id,quantity,unit_price,line_total
3281,ORD01526,PROD0148,2,3628.18,7256.36
3282,ORD01526,PROD0066,1,36291.81,36291.81
3283,ORD01526,PROD0019,5,339524.65,1697623.25
3284,ORD01527,PROD0013,4,337113.25,1348453.00
3285,ORD01527,PROD0117,5,31515.40,157577.00
3286,ORD01528,PROD0228,2,6170.81,12341.62
3287,ORD01528,PROD0129,4,5323.48,21293.92
3288,ORD01529,PROD0191,3,44052.51,132157.53
3289,ORD01529,PROD0157,2,10758.03,21516.06
3290,ORD01529,PROD0011,5,314229.61,1571148.05
3291,ORD01529,PROD0279,1,962.48,962.48
3292,ORD01530,PROD0184,5,48414.15,242070.75
3293,ORD01530,PROD0079,5,13912.80,69564.00
3294,ORD01531,PROD0232,3,4469.76,13409.28
3295,ORD01532,PROD0115,5,2277.24,11386.20
3296,ORD01532,PROD0215,1,3385.48,3385.48
3297,ORD01533,PROD0144,2,801.07,1602.14
3298,ORD01534,PROD0155,4,17522.15,70088.60
3299,ORD01535,PROD0073,3,6732.32,20196.96
3300,ORD01536,PROD0065,3,30524.10,91572.30
3301,ORD01537,PROD0168,3,100026.32,300078.96
3302,ORD01537,PROD0274,3,7846.95,23540.85
3303,ORD01538,PROD0256,5,1625.49,8127.45
3304,ORD01539,PROD0110,2,23332.73,46665.46
3305,ORD01540,PROD0114,1,7586.49,7586.49
3306,ORD01541,PROD0072,5,43142.24,215711.20
3307,ORD01541,PROD0223,5,7785.89,38929.45
3308,ORD01541,PROD0201,1,10976.40,10976.40
3309,ORD01541,PROD0095,4,49921.23,199684.92
3310,ORD01542,PROD0045,4,15761.34,63045.36
3311,ORD01543,PROD0091,4,141135.80,564543.20
3312,ORD01543,PROD0208,5,9010.85,45054.25
3313,ORD01544,PROD0111,5,2676.03,13380.15
3314,ORD01544,PROD0063,2,35488.70,70977.40
3315,ORD01544,PROD0119,5,47472.78,237363.90
3316,ORD01545,PROD0025,5,330590.39,1652951.95
3317,ORD01545,PROD0055,2,42567.03,85134.06
3318,ORD01546,PROD0002,1,102447.74,102447.74
3319,ORD01546,PROD0030,2,253935.11,507870.22
3320,ORD01547,PROD0193,1,9954.82,9954.82
3321,ORD01547,PROD0144,5,801.07,4005.35
3322,ORD01547,PROD0253,3,8743.34,26230.02
3323,ORD01548,PROD0074,2,13460.87,26921.74
3324,ORD01548,PROD0117,2,31515.40,63030.80
3325,ORD01548,PROD0001,2,279610.57,559221.14
3326,ORD01548,PROD0147,1,5055.12,5055.12
3327,ORD01548,PROD0177,4,102403.06,409612.24
3328,ORD01549,PROD0149,4,8124.11,32496.44
3329,ORD01550,PROD0256,4,1625.49,6501.96
3330,ORD01550,PROD0220,4,11275.57,45102.28
3331,ORD01551,PROD0045,3,15761.34,47284.02
3332,ORD01552,PROD0068,2,43176.46,86352.92
3333,ORD01553,PROD0013,2,337113.25,674226.50
3334,ORD01553,PROD0198,3,57432.47,172297.41
3335,ORD01553,PROD0245,2,,
3336,ORD01553,PROD0219,2,14849.13,29698.26
3337,ORD01554,PROD0071,4,9870.56,39482.24
3338,ORD01555,PROD0255,1,7571.15,7571.15
3339,ORD01555,PROD0043,3,16739.67,50219.01
3340,ORD01556,PROD0173,5,39177.27,195886.35
3341,ORD01556,PROD0126,5,13544.05,67720.25
3342,ORD01557,PROD0224,3,607.93,1823.79
3343,ORD01558,PROD0275,4,10193.83,40775.32
3344,ORD01558,PROD0133,4,23616.92,94467.68
3345,ORD01558,PROD0053,3,43609.38,130828.14
3346,ORD01558,PROD0252,5,8223.52,41117.60
3347,ORD01558,PROD0104,1,,
3348,ORD01559,PROD0051,3,33329.69,99989.07
3349,ORD01560,PROD0202,4,12764.12,51056.48
3350,ORD01560,PROD0150,4,12003.33,48013.32
3351,ORD01560,PROD0095,2,49921.23,99842.46
3352,ORD01561,PROD0177,2,102403.06,204806.12
3353,ORD01562,PROD0161,5,25829.99,129149.95
3354,ORD01562,PROD0198,4,57432.47,229729.88
3355,ORD01563,PROD0085,5,89243.32,446216.60
3356,ORD01563,PROD0143,3,13171.72,39515.16
3357,ORD01564,PROD0212,5,8757.97,43789.85
3358,ORD01565,PROD0028,4,316366.34,1265465.36
3359,ORD01565,PROD0216,4,3485.44,13941.76
3360,ORD01565,PROD0065,4,30524.10,122096.40
3361,ORD01566,PROD0111,3,2676.03,8028.09
3362,ORD01566,PROD0132,2,23990.67,47981.34
3363,ORD01567,PROD0003,2,49538.31,99076.62
3364,ORD01568,PROD0238,1,6026.76,6026.76
3365,ORD01568,PROD0071,5,9870.56,49352.80
3366,ORD01568,PROD0192,3,94625.99,283877.97
3367,ORD01569,PROD0048,4,10843.12,43372.48
3368,ORD01569,PROD0150,5,12003.33,60016.65
3369,ORD01570,PROD0080,5,14845.55,74227.75
3370,ORD01570,PROD0029,3,149660.33,448980.99
3371,ORD01571,PROD0101,4,114695.41,458781.64
3372,ORD01572,PROD0071,2,9870.56,19741.12
3373,ORD01573,PROD0130,5,1182.88,5914.40
3374,ORD01574,PROD0012,2,248709.70,497419.40
3375,ORD01574,PROD0261,5,8607.87,43039.35
3376,ORD01575,PROD0172,3,95695.43,287086.29
3377,ORD01576,PROD0190,4,22778.54,91114.16
3378,ORD01577,PROD0111,1,2676.03,2676.03
3379,ORD01577,PROD0192,1,94625.99,94625.99
3380,ORD01577,PROD0026,3,34248.48,102745.44
3381,ORD01577,PROD0001,3,279610.57,838831.71
3382,ORD01578,PROD0025,2,330590.39,661180.78
3383,ORD01579,PROD0032,3,246601.80,739805.40
3384,ORD01580,PROD0110,3,23332.73,69998.19
3385,ORD01581,PROD0235,3,1609.74,4829.22
3386,ORD01581,PROD0164,5,6702.72,33513.60
3387,ORD01582,PROD0196,4,2511.26,10045.04
3388,ORD01582,PROD0145,4,22657.06,90628.24
3389,ORD01582,PROD0230,5,6077.64,30388.20
3390,ORD01582,PROD0057,3,24240.82,72722.46
3391,ORD01583,PROD0248,1,4809.30,4809.30
3392,ORD01583,PROD0053,1,43609.38,43609.38
3393,ORD01583,PROD0224,3,607.93,1823.79
3394,ORD01584,PROD0241,4,1174.07,4696.28
3395,ORD01585,PROD0244,3,1664.99,4994.97
3396,ORD01585,PROD0022,1,222156.94,222156.94
3397,ORD01586,PROD0035,4,190414.55,761658.20
3398,ORD01586,PROD0179,3,21340.87,64022.61
3399,ORD01587,PROD0261,3,8607.87,25823.61
3400,ORD01587,PROD0084,2,37258.14,74516.28
3401,ORD01588,PROD0023,3,276589.43,829768.29
3402,ORD01588,PROD0035,5,190414.55,952072.75
3403,ORD01589,PROD0104,1,,
3404,ORD01590,PROD0197,4,113579.08,454316.32
3405,ORD01591,PROD0065,5,30524.10,152620.50
3406,ORD01592,PROD0240,5,10219.29,51096.45
3407,ORD01592,PROD0098,5,54814.26,274071.30
3408,ORD01592,PROD0004,4,39811.79,159247.16
3409,ORD01593,PROD0244,5,1664.99,8324.95
3410,ORD01593,PROD0241,3,1174.07,3522.21
3411,ORD01593,PROD0234,2,6463.53,12927.06
3412,ORD01593,PROD0060,3,10877.79,32633.37
3413,ORD01593,PROD0062,2,22431.17,44862.34
3414,ORD01594,PROD0043,2,16739.67,33479.34
3415,ORD01595,PROD0149,4,8124.11,32496.44
3416,ORD01596,PROD0229,5,4112.45,20562.25
3417,ORD01596,PROD0241,4,1174.07,4696.28
3418,ORD01596,PROD0049,1,27088.42,27088.42
3419,ORD01597,PROD0205,4,,
3420,ORD01597,PROD0207,4,11561.20,46244.80
3421,ORD01598,PROD0137,1,2019.05,2019.05
3422,ORD01599,PROD0187,2,28776.04,57552.08
3423,ORD01600,PROD0133,5,23616.92,118084.60
3424,ORD01600,PROD0125,1,22153.16,22153.16
3425,ORD01601,PROD0059,3,35594.97,106784.91
3426,ORD01602,PROD0050,4,26917.21,107668.84
3427,ORD01602,PROD0023,2,276589.43,553178.86
3428,ORD01602,PROD0036,4,78738.41,314953.64
3429,ORD01603,PROD0240,5,10219.29,51096.45
3430,ORD01603,PROD0173,4,39177.27,156709.08
3431,ORD01604,PROD0046,5,5762.47,28812.35
3432,ORD01605,PROD0259,4,7869.35,31477.40
3433,ORD01606,PROD0012,4,248709.70,994838.80
3434,ORD01606,PROD0107,2,97418.23,194836.46
3435,ORD01606,PROD0047,4,5512.81,22051.24
3436,ORD01607,PROD0086,1,49202.47,49202.47
3437,ORD01607,PROD0256,1,1625.49,1625.49
3438,ORD01607,PROD0066,1,36291.81,36291.81
3439,ORD01607,PROD0149,2,8124.11,16248.22
3440,ORD01608,PROD0164,5,6702.72,33513.60
3441,ORD01608,PROD0045,3,15761.34,47284.02
3442,ORD01608,PROD0013,3,337113.25,1011339.75
3443,ORD01609,PROD0102,2,45021.16,90042.32
3444,ORD01609,PROD0121,4,17176.67,68706.68
3445,ORD01609,PROD0164,5,6702.72,33513.60
3446,ORD01609,PROD0216,2,3485.44,6970.88
3447,ORD01610,PROD0034,5,272513.12,1362565.60
3448,ORD01610,PROD0228,1,6170.81,6170.81
3449,ORD01611,PROD0089,1,45090.58,45090.58
3450,ORD01611,PROD0270,3,907.09,2721.27
3451,ORD01611,PROD0119,5,47472.78,237363.90
3452,ORD01611,PROD0172,5,95695.43,478477.15
3453,ORD01611,PROD0143,2,13171.72,26343.44
3454,ORD01612,PROD0214,1,12483.89,12483.89
3455,ORD01612,PROD0218,2,5238.20,10476.40
3456,ORD01613,PROD0043,2,16739.67,33479.34
3457,ORD01613,PROD0072,4,43142.24,172568.96
3458,ORD01614,PROD0235,1,1609.74,1609.74
3459,ORD01614,PROD0002,1,102447.74,102447.74
3460,ORD01614,PROD0178,3,87684.88,263054.64
3461,ORD01614,PROD0113,5,145706.19,728530.95
3462,ORD01614,PROD0038,2,88262.22,176524.44
3463,ORD01615,PROD0104,5,,
3464,ORD01615,PROD0230,5,6077.64,30388.20
3465,ORD01616,PROD0072,4,43142.24,172568.96
3466,ORD01616,PROD0217,4,7092.62,28370.48
3467,ORD01616,PROD0120,3,35341.43,106024.29
3468,ORD01617,PROD0246,2,5399.76,10799.52
3469,ORD01617,PROD0204,5,5933.15,29665.75
3470,ORD01618,PROD0013,4,337113.25,1348453.00
3471,ORD01618,PROD0045,2,15761.34,31522.68
3472,ORD01619,PROD0264,5,4118.15,20590.75
3473,ORD01619,PROD0006,2,308912.61,617825.22
3474,ORD01620,PROD0276,4,6563.88,26255.52
3475,ORD01620,PROD0001,3,279610.57,838831.71
3476,ORD01621,PROD0175,5,102750.60,513753.00
3477,ORD01622,PROD0097,5,9141.77,45708.85
3478,ORD01623,PROD0226,1,7172.97,7172.97
3479,ORD01624,PROD0072,5,43142.24,215711.20
3480,ORD01625,PROD0042,3,44258.35,132775.05
3481,ORD01625,PROD0059,5,35594.97,177974.85
3482,ORD01626,PROD0095,5,49921.23,249606.15
3483,ORD01626,PROD0135,2,2595.60,5191.20
3484,ORD01626,PROD0139,5,14201.82,71009.10
3485,ORD01627,PROD0009,5,198883.60,994418.00
3486,ORD01627,PROD0073,2,6732.32,13464.64
3487,ORD01628,PROD0201,4,10976.40,43905.60
3488,ORD01628,PROD0019,3,339524.65,1018573.95
3489,ORD01629,PROD0083,1,160848.97,160848.97
3490,ORD01629,PROD0117,5,31515.40,157577.00
3491,ORD01629,PROD0097,1,9141.77,9141.77
3492,ORD01629,PROD0209,4,2728.52,10914.08
3493,ORD01629,PROD0108,2,121332.02,242664.04
3494,ORD01630,PROD0198,3,57432.47,172297.41
3495,ORD01630,PROD0217,5,7092.62,35463.10
3496,ORD01630,PROD0072,4,43142.24,172568.96
3497,ORD01631,PROD0168,4,100026.32,400105.28
3498,ORD01631,PROD0254,5,9824.37,49121.85
3499,ORD01631,PROD0048,3,10843.12,32529.36
3500,ORD01631,PROD0142,4,8820.60,35282.40
3501,ORD01631,PROD0157,4,10758.03,43032.12
3502,ORD01632,PROD0156,3,21374.21,64122.63
3503,ORD01633,PROD0220,5,11275.57,56377.85
3504,ORD01634,PROD0138,5,15463.10,77315.50
3505,ORD01635,PROD0181,4,63768.87,255075.48
3506,ORD01635,PROD0220,2,11275.57,22551.14
3507,ORD01635,PROD0082,4,54346.36,217385.44
3508,ORD01635,PROD0214,4,12483.89,49935.56
3509,ORD01636,PROD0243,4,10094.25,40377.00
3510,ORD01636,PROD0187,1,28776.04,28776.04
3511,ORD01636,PROD0269,5,2989.48,14947.40
3512,ORD01637,PROD0112,3,35280.59,105841.77
3513,ORD01637,PROD0129,2,5323.48,10646.96
3514,ORD01638,PROD0013,3,337113.25,1011339.75
3515,ORD01639,PROD0238,2,6026.76,12053.52
3516,ORD01640,PROD0240,4,10219.29,40877.16
3517,ORD01641,PROD0177,1,102403.06,102403.06
3518,ORD01642,PROD0003,3,49538.31,148614.93
3519,ORD01642,PROD0154,1,19738.96,19738.96
3520,ORD01643,PROD0136,5,8175.35,40876.75
3521,ORD01643,PROD0120,3,35341.43,106024.29
3522,ORD01643,PROD0115,2,2277.24,4554.48
3523,ORD01643,PROD0252,1,8223.52,8223.52
3524,ORD01644,PROD0086,3,49202.47,147607.41
3525,ORD01644,PROD0206,2,5427.42,10854.84
3526,ORD01644,PROD0184,5,48414.15,242070.75
3527,ORD01644,PROD0095,4,49921.23,199684.92
3528,ORD01644,PROD0236,4,7038.57,28154.28
3529,ORD01645,PROD0115,5,2277.24,11386.20
3530,ORD01646,PROD0221,5,13121.51,65607.55
3531,ORD01646,PROD0021,1,34405.68,34405.68
3532,ORD01647,PROD0161,1,25829.99,25829.99
3533,ORD01647,PROD0113,4,145706.19,582824.76
3534,ORD01647,PROD0233,2,10621.64,21243.28
3535,ORD01648,PROD0198,2,57432.47,114864.94
3536,ORD01648,PROD0049,1,27088.42,27088.42
3537,ORD01649,PROD0132,4,23990.67,95962.68
3538,ORD01649,PROD0052,1,23501.69,23501.69
3539,ORD01649,PROD0089,5,45090.58,225452.90
3540,ORD01650,PROD0031,5,290316.23,1451581.15
3541,ORD01650,PROD0218,2,5238.20,10476.40
3542,ORD01651,PROD0031,1,290316.23,290316.23
3543,ORD01651,PROD0160,3,12278.28,36834.84
3544,ORD01651,PROD0172,5,95695.43,478477.15
3545,ORD01652,PROD0052,2,23501.69,47003.38
3546,ORD01652,PROD0089,3,45090.58,135271.74
3547,ORD01653,PROD0158,2,12650.30,25300.60
3548,ORD01653,PROD0258,1,4792.40,4792.40
3549,ORD01653,PROD0177,2,102403.06,204806.12
3550,ORD01653,PROD0047,3,5512.81,16538.43
3551,ORD01653,PROD0150,5,12003.33,60016.65
3552,ORD01654,PROD0122,2,16203.67,32407.34
3553,ORD01654,PROD0055,3,42567.03,127701.09
3554,ORD01655,PROD0033,3,245627.48,736882.44
3555,ORD01655,PROD0057,3,24240.82,72722.46
3556,ORD01656,PROD0104,5,,
3557,ORD01656,PROD0154,3,19738.96,59216.88
3558,ORD01656,PROD0128,2,24463.34,48926.68
3559,ORD01656,PROD0224,1,607.93,607.93
3560,ORD01657,PROD0061,3,6821.26,20463.78
3561,ORD01657,PROD0055,1,42567.03,42567.03
3562,ORD01658,PROD0200,1,29196.20,29196.20
3563,ORD01658,PROD0174,4,110640.11,442560.44
3564,ORD01659,PROD0043,5,16739.67,83698.35
3565,ORD01659,PROD0028,4,316366.34,1265465.36
3566,ORD01660,PROD0227,4,9871.34,39485.36
3567,ORD01660,PROD0112,4,35280.59,141122.36
3568,ORD01660,PROD0236,1,7038.57,7038.57
3569,ORD01661,PROD0227,3,9871.34,29614.02
3570,ORD01661,PROD0150,5,12003.33,60016.65
3571,ORD01662,PROD0091,1,141135.80,141135.80
3572,ORD01663,PROD0110,3,23332.73,69998.19
3573,ORD01663,PROD0159,1,17483.90,17483.90
3574,ORD01664,PROD0025,3,330590.39,991771.17
3575,ORD01665,PROD0153,5,10840.50,54202.50
3576,ORD01665,PROD0036,2,78738.41,157476.82
3577,ORD01666,PROD0068,1,43176.46,43176.46
3578,ORD01666,PROD0229,1,4112.45,4112.45
3579,ORD01666,PROD0089,3,45090.58,135271.74
3580,ORD01667,PROD0002,1,102447.74,102447.74
3581,ORD01668,PROD0199,2,28468.05,56936.10
3582,ORD01668,PROD0268,4,2944.75,11779.00
3583,ORD01668,PROD0063,1,35488.70,35488.70
3584,ORD01668,PROD0211,2,8250.11,16500.22
3585,ORD01669,PROD0195,4,24091.13,96364.52
3586,ORD01669,PROD0007,4,290642.30,1162569.20
3587,ORD01669,PROD0239,4,1047.73,4190.92
3588,ORD01669,PROD0262,2,3172.89,6345.78
3589,ORD01669,PROD0157,1,10758.03,10758.03
3590,ORD01670,PROD0124,3,17164.25,51492.75
3591,ORD01671,PROD0165,2,22136.37,44272.74
3592,ORD01671,PROD0054,2,31709.48,63418.96
3593,ORD01672,PROD0136,3,8175.35,24526.05
3594,ORD01672,PROD0156,3,21374.21,64122.63
3595,ORD01672,PROD0186,4,17418.14,69672.56
3596,ORD01673,PROD0233,4,10621.64,42486.56
3597,ORD01673,PROD0220,1,11275.57,11275.57
3598,ORD01674,PROD0073,2,6732.32,13464.64
3599,ORD01674,PROD0218,5,5238.20,26191.00
3600,ORD01675,PROD0226,3,7172.97,21518.91
3601,ORD01675,PROD0279,3,962.48,2887.44
3602,ORD01675,PROD0113,4,145706.19,582824.76
3603,ORD01675,PROD0013,2,337113.25,674226.50
3604,ORD01676,PROD0072,2,43142.24,86284.48
3605,ORD01677,PROD0201,4,10976.40,43905.60
3606,ORD01678,PROD0235,4,1609.74,6438.96
3607,ORD01679,PROD0152,5,1904.28,9521.40
3608,ORD01680,PROD0129,3,5323.48,15970.44
3609,ORD01680,PROD0199,4,28468.05,113872.20
3610,ORD01681,PROD0119,1,47472.78,47472.78
3611,ORD01682,PROD0177,5,102403.06,512015.30
3612,ORD01682,PROD0093,1,8480.78,8480.78
3613,ORD01682,PROD0075,2,5182.19,10364.38
3614,ORD01683,PROD0075,5,5182.19,25910.95
3615,ORD01684,PROD0045,5,15761.34,78806.70
3616,ORD01685,PROD0230,5,6077.64,30388.20
3617,ORD01686,PROD0230,2,6077.64,12155.28
3618,ORD01686,PROD0030,1,253935.11,253935.11
3619,ORD01686,PROD0162,4,2672.21,10688.84
3620,ORD01686,PROD0083,1,160848.97,160848.97
3621,ORD01687,PROD0049,5,27088.42,135442.10
3622,ORD01688,PROD0161,2,25829.99,51659.98
3623,ORD01688,PROD0209,1,2728.52,2728.52
3624,ORD01689,PROD0230,1,6077.64,6077.64
3625,ORD01689,PROD0092,4,140982.24,563928.96
3626,ORD01689,PROD0213,5,2985.64,14928.20
3627,ORD01690,PROD0109,5,70228.44,351142.20
3628,ORD01691,PROD0059,1,35594.97,35594.97
3629,ORD01691,PROD0107,4,97418.23,389672.92
3630,ORD01692,PROD0100,4,110269.71,441078.84
3631,ORD01693,PROD0019,1,339524.65,339524.65
3632,ORD01694,PROD0152,3,1904.28,5712.84
3633,ORD01695,PROD0143,2,13171.72,26343.44
3634,ORD01696,PROD0140,1,2847.84,2847.84
3635,ORD01697,PROD0216,2,3485.44,6970.88
3636,ORD01697,PROD0092,2,140982.24,281964.48
3637,ORD01697,PROD0055,4,42567.03,170268.12
3638,ORD01698,PROD0133,1,23616.92,23616.92
3639,ORD01699,PROD0112,1,35280.59,35280.59
3640,ORD01700,PROD0173,5,39177.27,195886.35
3641,ORD01700,PROD0024,4,321716.92,1286867.68
3642,ORD01701,PROD0017,1,257730.40,257730.40
3643,ORD01701,PROD0091,4,141135.80,564543.20
3644,ORD01702,PROD0261,1,8607.87,8607.87
3645,ORD01702,PROD0033,2,245627.48,491254.96
3646,ORD01703,PROD0070,1,25905.43,25905.43
3647,ORD01704,PROD0088,2,,
3648,ORD01705,PROD0032,2,246601.80,493203.60
3649,ORD01705,PROD0211,2,8250.11,16500.22
3650,ORD01705,PROD0126,4,13544.05,54176.20
3651,ORD01706,PROD0159,3,17483.90,52451.70
3652,ORD01706,PROD0149,2,8124.11,16248.22
3653,ORD01707,PROD0126,1,13544.05,13544.05
3654,ORD01707,PROD0189,5,96833.78,484168.90
3655,ORD01708,PROD0173,3,39177.27,117531.81
3656,ORD01708,PROD0214,1,12483.89,12483.89
3657,ORD01709,PROD0034,4,272513.12,1090052.48
3658,ORD01709,PROD0099,1,130788.21,130788.21
3659,ORD01710,PROD0029,2,149660.33,299320.66
3660,ORD01710,PROD0261,4,8607.87,34431.48
3661,ORD01711,PROD0137,2,2019.05,4038.10
3662,ORD01712,PROD0196,5,2511.26,12556.30
3663,ORD01712,PROD0222,4,2802.33,11209.32
3664,ORD01713,PROD0129,1,5323.48,5323.48
3665,ORD01714,PROD0009,3,198883.60,596650.80
3666,ORD01714,PROD0119,2,47472.78,94945.56
3667,ORD01715,PROD0118,3,12699.55,38098.65
3668,ORD01715,PROD0122,2,16203.67,32407.34
3669,ORD01716,PROD0260,3,5050.94,15152.82
3670,ORD01716,PROD0223,2,7785.89,15571.78
3671,ORD01716,PROD0186,3,17418.14,52254.42
3672,ORD01717,PROD0176,4,30789.84,123159.36
3673,ORD01717,PROD0011,3,314229.61,942688.83
3674,ORD01718,PROD0268,5,2944.75,14723.75
3675,ORD01719,PROD0219,5,14849.13,74245.65
3676,ORD01720,PROD0241,1,1174.07,1174.07
3677,ORD01720,PROD0208,3,9010.85,27032.55
3678,ORD01720,PROD0169,4,41598.42,166393.68
3679,ORD01721,PROD0175,5,102750.60,513753.00
3680,ORD01721,PROD0141,5,11608.58,58042.90
3681,ORD01721,PROD0070,4,25905.43,103621.72
3682,ORD01722,PROD0194,4,24802.59,99210.36
3683,ORD01722,PROD0265,4,11740.65,46962.60
3684,ORD01723,PROD0012,4,248709.70,994838.80
3685,ORD01724,PROD0111,5,2676.03,13380.15
3686,ORD01725,PROD0215,1,3385.48,3385.48
3687,ORD01725,PROD0222,3,2802.33,8406.99
3688,ORD01725,PROD0167,1,22365.17,22365.17
3689,ORD01726,PROD0093,2,8480.78,16961.56
3690,ORD01727,PROD0265,1,11740.65,11740.65
3691,ORD01727,PROD0168,3,100026.32,300078.96
3692,ORD01727,PROD0010,4,270434.00,1081736.00
3693,ORD01727,PROD0143,4,13171.72,52686.88
3694,ORD01727,PROD0166,5,101932.80,509664.00
3695,ORD01728,PROD0223,5,7785.89,38929.45
3696,ORD01728,PROD0037,2,266180.98,532361.96
3697,ORD01728,PROD0242,3,5755.30,17265.90
3698,ORD01728,PROD0275,4,10193.83,40775.32
3699,ORD01729,PROD0276,2,6563.88,13127.76
3700,ORD01729,PROD0166,4,101932.80,407731.20
3701,ORD01729,PROD0252,3,8223.52,24670.56
3702,ORD01729,PROD0220,5,11275.57,56377.85
3703,ORD01730,PROD0148,4,3628.18,14512.72
3704,ORD01730,PROD0126,5,13544.05,67720.25
3705,ORD01731,PROD0044,1,32574.27,32574.27
3706,ORD01732,PROD0044,1,32574.27,32574.27
3707,ORD01732,PROD0107,3,97418.23,292254.69
3708,ORD01733,PROD0269,4,2989.48,11957.92
3709,ORD01733,PROD0193,1,9954.82,9954.82
3710,ORD01734,PROD0156,3,21374.21,64122.63
3711,ORD01735,PROD0126,2,13544.05,27088.10
3712,ORD01736,PROD0046,1,5762.47,5762.47
3713,ORD01736,PROD0245,4,,
3714,ORD01737,PROD0220,4,11275.57,45102.28
3715,ORD01737,PROD0089,2,45090.58,90181.16
3716,ORD01738,PROD0251,5,5175.86,25879.30
3717,ORD01738,PROD0254,3,9824.37,29473.11
3718,ORD01738,PROD0136,3,8175.35,24526.05
3719,ORD01738,PROD0192,2,94625.99,189251.98
3720,ORD01739,PROD0236,1,7038.57,7038.57
3721,ORD01739,PROD0130,2,1182.88,2365.76
3722,ORD01740,PROD0012,3,248709.70,746129.10
3723,ORD01740,PROD0246,1,5399.76,5399.76
3724,ORD01740,PROD0216,3,3485.44,10456.32
3725,ORD01740,PROD0240,5,10219.29,51096.45
3726,ORD01741,PROD0107,1,97418.23,97418.23
3727,ORD01741,PROD0031,1,290316.23,290316.23
3728,ORD01741,PROD0030,5,253935.11,1269675.55
3729,ORD01742,PROD0077,3,20510.26,61530.78
3730,ORD01742,PROD0124,3,17164.25,51492.75
3731,ORD01742,PROD0149,2,8124.11,16248.22
3732,ORD01743,PROD0067,1,11627.77,11627.77
3733,ORD01743,PROD0211,1,8250.11,8250.11
3734,ORD01743,PROD0221,3,13121.51,39364.53
3735,ORD01743,PROD0017,4,257730.40,1030921.60
3736,ORD01744,PROD0216,1,3485.44,3485.44
3737,ORD01745,PROD0161,5,25829.99,129149.95
3738,ORD01745,PROD0042,1,44258.35,44258.35
3739,ORD01745,PROD0045,3,15761.34,47284.02
3740,ORD01746,PROD0040,3,47715.49,143146.47
3741,ORD01746,PROD0160,4,12278.28,49113.12
3742,ORD01747,PROD0250,3,4620.81,13862.43
3743,ORD01747,PROD0001,4,279610.57,1118442.28
3744,ORD01748,PROD0076,3,27116.85,81350.55
3745,ORD01748,PROD0009,2,198883.60,397767.20
3746,ORD01749,PROD0085,2,89243.32,178486.64
3747,ORD01750,PROD0147,3,5055.12,15165.36
3748,ORD01750,PROD0009,3,198883.60,596650.80
3749,ORD01751,PROD0182,1,33297.75,33297.75
3750,ORD01752,PROD0125,2,22153.16,44306.32
3751,ORD01753,PROD0234,3,6463.53,19390.59
3752,ORD01754,PROD0086,2,49202.47,98404.94
3753,ORD01754,PROD0116,3,20859.43,62578.29
3754,ORD01754,PROD0259,1,7869.35,7869.35
3755,ORD01754,PROD0247,5,5416.29,27081.45
3756,ORD01755,PROD0049,1,27088.42,27088.42
3757,ORD01755,PROD0105,2,162358.65,324717.30
3758,ORD01756,PROD0137,4,2019.05,8076.20
3759,ORD01757,PROD0187,4,28776.04,115104.16
3760,ORD01757,PROD0086,5,49202.47,246012.35
3761,ORD01757,PROD0061,5,6821.26,34106.30
3762,ORD01758,PROD0039,2,257535.23,515070.46
3763,ORD01759,PROD0057,3,24240.82,72722.46
3764,ORD01759,PROD0193,5,9954.82,49774.10
3765,ORD01759,PROD0236,2,7038.57,14077.14
3766,ORD01760,PROD0047,1,5512.81,5512.81
3767,ORD01760,PROD0022,2,222156.94,444313.88
3768,ORD01761,PROD0089,5,45090.58,225452.90
3769,ORD01761,PROD0160,4,12278.28,49113.12
3770,ORD01761,PROD0081,2,110991.10,221982.20
3771,ORD01761,PROD0053,1,43609.38,43609.38
3772,ORD01761,PROD0190,5,22778.54,113892.70
3773,ORD01762,PROD0099,1,130788.21,130788.21
3774,ORD01762,PROD0152,1,1904.28,1904.28
3775,ORD01763,PROD0165,3,22136.37,66409.11
3776,ORD01763,PROD0115,3,2277.24,6831.72
3777,ORD01763,PROD0020,1,293010.61,293010.61
3778,ORD01763,PROD0098,4,54814.26,219257.04
3779,ORD01763,PROD0031,4,290316.23,1161264.92
3780,ORD01764,PROD0161,4,25829.99,103319.96
3781,ORD01764,PROD0164,4,6702.72,26810.88
3782,ORD01765,PROD0156,1,21374.21,21374.21
3783,ORD01766,PROD0137,3,2019.05,6057.15
3784,ORD01767,PROD0195,1,24091.13,24091.13
3785,ORD01767,PROD0048,5,10843.12,54215.60
3786,ORD01767,PROD0009,2,198883.60,397767.20
3787,ORD01768,PROD0065,4,30524.10,122096.40
3788,ORD01768,PROD0078,3,18117.48,54352.44
3789,ORD01768,PROD0043,4,16739.67,66958.68
3790,ORD01769,PROD0016,5,256280.50,1281402.50
3791,ORD01769,PROD0271,1,1989.71,1989.71
3792,ORD01769,PROD0100,1,110269.71,110269.71
3793,ORD01769,PROD0139,1,14201.82,14201.82
3794,ORD01769,PROD0255,3,7571.15,22713.45
3795,ORD01770,PROD0067,2,11627.77,23255.54
3796,ORD01771,PROD0238,3,6026.76,18080.28
3797,ORD01772,PROD0063,5,35488.70,177443.50
3798,ORD01772,PROD0075,3,5182.19,15546.57
3799,ORD01773,PROD0263,2,8199.23,16398.46
