order_id,customer_id,seller_id,order_date,delivery_date,order_status,total_amount
ORD01514,CUST0448,SELL044,2024-10-13,,Returned,58964.00
ORD01515,CUST0448,SELL024,2024-02-09,,Processing,57376.80
ORD01516,CUST0449,SELL002,2023-06-09,2023-06-16,Delivered,716689.83
ORD01517,CUST0449,SELL054,2024-06-04,,Cancelled,86508.56
ORD01518,CUST0449,SELL013,2024-02-16,,Shipped,37123.11
ORD01519,CUST0450,SELL085,2024-10-08,,Processing,25399.10
ORD01520,CUST0450,SELL036,2024-06-30,2024-07-11,Delivered,32412.37
ORD01521,CUST0450,SELL012,2024-09-11,2024-09-18,Delivered,61852.40
ORD01522,CUST0450,SELL014,2024-10-19,,Shipped,970312.13
ORD01523,CUST0451,SELL068,2023-12-28,,Processing,120043.30
ORD01524,CUST0451,SELL072,2024-07-15,,Shipped,381487.47
ORD01525,CUST0451,SELL079,2024-06-14,2024-06-15,Delivered,152620.50
ORD01526,CUST0451,SELL053,2024-04-06,2024-04-11,Delivered,1741171.42
ORD01527,CUST0451,SELL045,2024-02-26,2024-02-28,Delivered,1506030.00
ORD01528,CUST0451,SELL085,2023-12-09,2023-12-16,Delivered,
ORD01529,CUST0451,SELL045,2024-06-16,,Cancelled,1725784.12
ORD01530,CUST0451,SELL007,2024-09-25,,Cancelled,311634.75
ORD01531,CUST0452,SELL059,2023-08-12,2023-08-16,Delivered,13409.28
ORD01532,CUST0452,SELL057,2023-09-16,2023-09-18,Delivered,14771.68
ORD01533,CUST0452,SELL082,2023-08-22,2023-08-24,Delivered,1602.14
ORD01534,CUST0452,SELL051,2023-12-05,,Returned,70088.60
ORD01535,CUST0453,SELL087,2024-10-02,,Cancelled,20196.96
ORD01536,CUST0453,SELL036,2024-10-01,,Processing,91572.30
ORD01537,CUST0453,SELL051,2024-11-01,,Shipped,323619.81
ORD01538,CUST0453,SELL050,2024-12-14,,Shipped,
ORD01539,CUST0453,SELL008,2024-11-05,2024-11-15,Delivered,46665.46
ORD01540,CUST0453,SELL038,2024-11-13,,Returned,7586.49
ORD01541,CUST0454,SELL003,2024-08-11,2024-08-18,Delivered,465301.97
ORD01542,CUST0454,SELL017,2024-04-15,,Cancelled,63045.36
ORD01543,CUST0454,SELL046,2024-04-25,,Shipped,609597.45
ORD01544,CUST0455,SELL046,2024-09-25,2024-09-27,Delivered,321721.45
ORD01545,CUST0455,SELL006,2024-09-06,2024-09-08,Delivered,1738086.01
ORD01546,CUST0455,SELL011,2024-06-30,2024-07-04,Delivered,610317.96
ORD01547,CUST0455,SELL024,2024-10-13,2024-10-15,Delivered,40190.19
ORD01548,CUST0455,SELL075,2024-03-08,,Returned,1063841.04
ORD01549,CUST0455,SELL037,2024-12-05,,Processing,32496.44
ORD01550,CUST0458,SELL011,2024-11-17,2024-11-20,Delivered,51604.24
ORD01551,CUST0459,SELL074,2024-06-05,2024-06-06,Delivered,47284.02
ORD01552,CUST0459,SELL080,2023-06-18,,Processing,86352.92
ORD01553,CUST0459,SELL088,2024-08-05,,Returned,
ORD01554,CUST0459,SELL075,2023-08-08,,Cancelled,39482.24
ORD01555,CUST0459,SELL048,2024-01-20,,Returned,57790.16
ORD01556,CUST0459,SELL032,2023-10-18,2023-10-19,Delivered,263606.60
ORD01557,CUST0460,SELL027,2024-10-25,,Returned,1823.79
ORD01558,CUST0460,SELL017,2024-05-13,2024-05-18,Delivered,
ORD01559,CUST0460,SELL018,2024-02-16,,Shipped,99989.07
ORD01560,CUST0460,SELL021,2024-05-17,,Processing,198912.26
ORD01561,CUST0460,SELL036,2024-12-17,2024-12-21,Delivered,204806.12
ORD01562,CUST0460,SELL047,2024-07-08,,Shipped,358879.83
ORD01563,CUST0460,SELL076,2024-06-13,,Cancelled,485731.76
ORD01564,CUST0460,SELL041,2023-11-12,2023-11-16,Delivered,43789.85
ORD01565,CUST0461,SELL019,2024-05-06,,Processing,1401503.52
ORD01566,CUST0461,SELL079,2024-11-30,2024-12-01,Delivered,56009.43
ORD01567,CUST0461,SELL085,2024-04-20,2024-04-27,Delivered,99076.62
ORD01568,CUST0462,SELL064,2023-07-01,2023-07-04,Delivered,339257.53
ORD01569,CUST0462,SELL079,2023-07-19,2023-07-25,Delivered,103389.13
ORD01570,CUST0462,SELL025,2023-11-19,,Processing,523208.74
ORD01571,CUST0462,SELL057,2024-08-02,2024-08-09,Delivered,458781.64
ORD01572,CUST0462,SELL015,2024-12-08,2024-12-09,Delivered,25061.13
ORD01573,CUST0462,SELL017,2024-12-06,2024-12-09,Delivered,5914.40
ORD01574,CUST0462,SELL087,2024-01-28,2024-02-01,Delivered,540458.75
ORD01575,CUST0462,SELL049,2023-09-20,,Returned,287086.29
ORD01576,CUST0462,SELL077,2024-09-12,,Shipped,91114.16
ORD01577,CUST0464,SELL012,2024-03-14,,Cancelled,1038879.17
ORD01578,CUST0464,SELL083,2024-12-15,,Returned,661180.78
ORD01579,CUST0464,SELL009,2023-07-27,2023-08-02,Delivered,739805.40
ORD01580,CUST0464,SELL044,2024-07-19,,Shipped,69998.19
ORD01581,CUST0464,SELL028,2023-10-04,2023-10-10,Delivered,38342.82
ORD01582,CUST0464,SELL067,2023-07-03,2023-07-07,Delivered,260280.99
ORD01583,CUST0467,SELL083,2024-07-06,,Returned,50242.47
ORD01584,CUST0467,SELL015,2024-06-26,,Shipped,4696.28
ORD01585,CUST0468,SELL021,2024-11-29,,Returned,227151.91
ORD01586,CUST0468,SELL046,2024-11-30,2024-12-03,Delivered,825680.81
ORD01587,CUST0468,SELL032,2024-12-10,2024-12-12,Delivered,100339.89
ORD01588,CUST0468,SELL090,2024-11-23,2024-11-30,Delivered,1781841.04
ORD01589,CUST0469,SELL027,2024-10-05,,Cancelled,
ORD01590,CUST0469,SELL060,2024-05-14,2024-05-21,Delivered,454316.32
ORD01591,CUST0470,SELL008,2023-08-30,,Returned,152620.50
ORD01592,CUST0470,SELL001,2023-10-07,,Shipped,484414.91
ORD01593,CUST0471,SELL022,2024-05-17,,Cancelled,102269.93
ORD01594,CUST0472,SELL008,2024-03-01,2024-03-06,Delivered,33479.34
ORD01595,CUST0472,SELL019,2024-11-21,,Processing,32496.44
ORD01596,CUST0472,SELL062,2023-12-17,2023-12-23,Delivered,52346.95
ORD01597,CUST0472,SELL079,2024-07-21,2024-07-24,Delivered,
ORD01598,CUST0473,SELL025,2024-06-21,,Processing,2277.57
ORD01599,CUST0473,SELL087,2023-10-17,,Shipped,57552.08
ORD01600,CUST0473,SELL012,2024-12-13,2024-12-20,Delivered,140237.76
ORD01601,CUST0473,SELL054,2023-10-20,2023-10-22,Delivered,106784.91
ORD01602,CUST0473,SELL005,2023-04-29,2023-05-02,Delivered,978096.05
ORD01603,CUST0473,SELL027,2023-12-25,,Cancelled,207805.53
ORD01604,CUST0474,SELL027,2024-12-09,2024-12-19,Delivered,28812.35
ORD01605,CUST0475,SELL050,2024-12-08,2024-12-11,Delivered,31477.40
ORD01606,CUST0475,SELL031,2024-11-02,,Returned,1211726.50
ORD01607,CUST0476,SELL034,2024-06-06,2024-06-13,Delivered,96615.35
ORD01608,CUST0476,SELL049,2024-06-03,,Returned,1092137.37
ORD01609,CUST0476,SELL008,2024-02-27,2024-03-03,Delivered,199233.48
ORD01610,CUST0478,SELL077,2024-01-09,,Cancelled,1368736.41
ORD01611,CUST0478,SELL069,2024-05-20,,Processing,789996.34
ORD01612,CUST0478,SELL029,2024-12-26,2024-12-29,Delivered,22960.29
ORD01613,CUST0478,SELL004,2024-09-12,,Shipped,206048.30
ORD01614,CUST0478,SELL090,2024-10-01,2024-10-05,Delivered,1272167.51
ORD01615,CUST0478,SELL056,2023-12-18,,Processing,
ORD01616,CUST0478,SELL016,2024-09-24,,Cancelled,306963.73
ORD01617,CUST0479,SELL013,2024-12-03,2024-12-10,Delivered,40465.27
ORD01618,CUST0480,SELL086,2024-10-27,,Cancelled,1379975.68
ORD01619,CUST0480,SELL056,2024-06-09,2024-06-13,Delivered,638415.97
ORD01620,CUST0481,SELL083,2024-04-09,2024-04-19,Delivered,865087.23
ORD01621,CUST0481,SELL014,2024-04-02,,Cancelled,513753.00
ORD01622,CUST0481,SELL049,2024-07-30,2024-08-08,Delivered,45708.85
ORD01623,CUST0481,SELL038,2023-06-07,2023-06-10,Delivered,7172.97
ORD01624,CUST0481,SELL074,2024-04-14,2024-04-19,Delivered,215711.20
ORD01625,CUST0481,SELL069,2024-06-21,2024-06-24,Delivered,310749.90
ORD01626,CUST0481,SELL001,2024-05-16,,Processing,325806.45
ORD01627,CUST0481,SELL007,2024-09-27,2024-10-06,Delivered,767003.95
ORD01628,CUST0481,SELL009,2024-04-25,,Returned,1062479.55
ORD01629,CUST0481,SELL020,2023-06-05,2023-06-12,Delivered,
ORD01630,CUST0482,SELL034,2024-08-31,2024-09-02,Delivered,380329.47
ORD01631,CUST0482,SELL037,2024-11-17,,Returned,560071.01
ORD01632,CUST0482,SELL027,2024-07-12,,Shipped,64122.63
ORD01633,CUST0482,SELL036,2024-03-26,,Returned,56377.85
ORD01634,CUST0482,SELL066,2024-05-10,2024-05-17,Delivered,77315.50
ORD01635,CUST0482,SELL085,2024-10-22,,Processing,544947.62
ORD01636,CUST0482,SELL085,2024-02-09,2024-02-16,Delivered,84100.44
ORD01637,CUST0482,SELL084,2023-12-29,,Processing,116488.73
ORD01638,CUST0482,SELL069,2024-08-09,,Returned,1011339.75
ORD01639,CUST0482,SELL069,2024-10-12,2024-10-14,Delivered,
ORD01640,CUST0483,SELL073,2024-08-19,2024-08-24,Delivered,40877.16
ORD01641,CUST0483,SELL076,2024-07-15,,Processing,102403.06
ORD01642,CUST0486,SELL017,2023-12-16,2023-12-29,Delivered,168353.89
ORD01643,CUST0488,SELL018,2024-02-24,,Shipped,159679.04
ORD01644,CUST0490,SELL036,2024-07-31,,Cancelled,628372.20
ORD01645,CUST0490,SELL068,2024-07-27,2024-07-28,Delivered,11386.20
ORD01646,CUST0491,SELL034,2024-09-21,,Shipped,100013.23
ORD01647,CUST0491,SELL045,2024-05-09,2024-05-12,Delivered,629898.03
ORD01648,CUST0491,SELL032,2024-05-24,2024-05-26,Delivered,141953.36
ORD01649,CUST0492,SELL022,2024-09-27,,Returned,344917.27
ORD01650,CUST0492,SELL076,2024-10-16,2024-10-18,Delivered,1462057.55
ORD01651,CUST0493,SELL056,2024-04-12,,Shipped,805628.22
ORD01652,CUST0494,SELL054,2024-11-16,,Returned,182275.12
ORD01653,CUST0494,SELL068,2024-09-02,,Shipped,311454.20
ORD01654,CUST0494,SELL019,2024-06-10,2024-06-16,Delivered,160108.43
ORD01655,CUST0494,SELL024,2024-06-12,2024-06-16,Delivered,809604.90
ORD01656,CUST0494,SELL067,2024-10-22,2024-10-23,Delivered,
ORD01657,CUST0494,SELL075,2024-02-24,,Returned,63030.81
ORD01658,CUST0494,SELL060,2024-02-02,,Shipped,471756.64
ORD01659,CUST0494,SELL019,2024-02-01,,Processing,1349163.71
ORD01660,CUST0495,SELL010,2024-12-02,2024-12-07,Delivered,187646.29
ORD01661,CUST0495,SELL058,2024-12-04,,Cancelled,89630.67
ORD01662,CUST0497,SELL007,2023-06-02,2023-06-05,Delivered,141135.80
ORD01663,CUST0497,SELL072,2024-09-20,2024-09-24,Delivered,87482.09
ORD01664,CUST0497,SELL007,2024-05-19,2024-05-23,Delivered,1158907.10
ORD01665,CUST0497,SELL059,2024-01-10,2024-01-16,Delivered,211679.32
ORD01666,CUST0497,SELL032,2024-09-04,2024-09-05,Delivered,182560.65
ORD01667,CUST0497,SELL040,2024-04-24,2024-04-29,Delivered,102447.74
ORD01668,CUST0499,SELL010,2024-10-24,,Returned,120704.02
ORD01669,CUST0499,SELL062,2024-12-25,2024-12-31,Delivered,1280228.45
ORD01670,CUST0501,SELL059,2024-06-14,,Shipped,51492.75
ORD01671,CUST0501,SELL086,2023-03-15,,Processing,107691.70
ORD01672,CUST0501,SELL075,2023-05-08,,Processing,158321.24
ORD01673,CUST0501,SELL015,2024-03-25,2024-03-29,Delivered,53762.13
ORD01674,CUST0502,SELL065,2024-12-28,,Processing,39655.64
ORD01675,CUST0502,SELL049,2024-10-15,,Processing,1281457.61
ORD01676,CUST0502,SELL006,2024-11-16,2024-11-19,Delivered,86284.48
ORD01677,CUST0502,SELL009,2024-09-16,,Returned,43905.60
ORD01678,CUST0503,SELL015,2024-05-29,,Shipped,6438.96
ORD01679,CUST0503,SELL014,2024-01-25,,Returned,9521.40
ORD01680,CUST0503,SELL034,2024-10-04,2024-10-08,Delivered,129842.64
ORD01681,CUST0503,SELL028,2024-12-06,,Shipped,48648.69
ORD01682,CUST0503,SELL089,2024-03-20,2024-03-22,Delivered,530860.46
ORD01683,CUST0504,SELL034,2024-01-22,2024-01-24,Delivered,25910.95
ORD01684,CUST0505,SELL067,2024-09-21,2024-09-22,Delivered,78806.70
ORD01685,CUST0505,SELL062,2024-11-22,,Returned,30388.20
ORD01686,CUST0506,SELL062,2024-01-16,,Processing,437628.20
ORD01687,CUST0506,SELL054,2024-06-25,,Processing,135442.10
ORD01688,CUST0506,SELL028,2023-05-12,2023-05-16,Delivered,54388.50
ORD01689,CUST0506,SELL047,2023-08-07,2023-08-11,Delivered,584934.80
ORD01690,CUST0506,SELL065,2024-09-13,,Shipped,351142.20
ORD01691,CUST0507,SELL022,2024-10-26,2024-11-05,Delivered,425267.89
ORD01692,CUST0507,SELL015,2024-08-27,2024-08-31,Delivered,441078.84
ORD01693,CUST0507,SELL043,2024-07-30,2024-08-09,Delivered,339524.65
ORD01694,CUST0507,SELL077,2024-06-13,2024-06-17,Delivered,5712.84
ORD01695,CUST0509,SELL016,2024-12-30,,Processing,26343.44
ORD01696,CUST0509,SELL044,2024-12-15,,Processing,2847.84
ORD01697,CUST0511,SELL033,2024-01-23,,Returned,459203.48
ORD01698,CUST0511,SELL077,2024-09-22,2024-09-27,Delivered,23616.92
ORD01699,CUST0511,SELL013,2024-09-29,2024-10-01,Delivered,
ORD01700,CUST0511,SELL067,2024-08-16,,Cancelled,1482754.03
ORD01701,CUST0511,SELL018,2024-10-11,,Cancelled,822273.60
ORD01702,CUST0511,SELL012,2024-03-25,2024-04-01,Delivered,499862.83
ORD01703,CUST0511,SELL058,2024-03-27,,Shipped,25905.43
ORD01704,CUST0511,SELL024,2024-05-18,,Shipped,
ORD01705,CUST0512,SELL030,2024-12-22,,Shipped,563880.02
ORD01706,CUST0512,SELL013,2024-11-25,,Shipped,68699.92
ORD01707,CUST0513,SELL021,2024-12-06,2024-12-08,Delivered,497712.95
ORD01708,CUST0513,SELL055,2024-11-24,2024-12-04,Delivered,130015.70
ORD01709,CUST0513,SELL025,2024-11-25,2024-12-02,Delivered,1220840.69
ORD01710,CUST0513,SELL012,2024-11-27,2024-12-04,Delivered,333752.14
ORD01711,CUST0513,SELL041,2024-11-23,2024-11-28,Delivered,4038.10
ORD01712,CUST0513,SELL031,2024-11-30,2024-12-04,Delivered,23765.62
ORD01713,CUST0513,SELL069,2024-12-25,2024-12-30,Delivered,5323.48
ORD01714,CUST0513,SELL025,2024-12-23,,Processing,691596.36
ORD01715,CUST0517,SELL087,2024-07-25,2024-07-28,Delivered,70505.99
ORD01716,CUST0518,SELL033,2024-11-14,2024-11-19,Delivered,82979.02
ORD01717,CUST0518,SELL018,2024-06-20,,Shipped,1065848.19
ORD01718,CUST0518,SELL045,2023-06-16,,Cancelled,14723.75
ORD01719,CUST0518,SELL002,2024-09-27,,Processing,74245.65
ORD01720,CUST0518,SELL013,2024-04-23,2024-04-28,Delivered,194600.30
ORD01721,CUST0518,SELL076,2023-12-17,2023-12-24,Delivered,675417.62
ORD01722,CUST0518,SELL079,2024-03-11,,Returned,146172.96
ORD01723,CUST0518,SELL090,2024-02-13,2024-02-17,Delivered,994838.80
ORD01724,CUST0518,SELL011,2024-02-16,,Cancelled,13380.15
ORD01725,CUST0518,SELL062,2024-08-25,2024-08-29,Delivered,34157.64
ORD01726,CUST0519,SELL038,2024-06-28,2024-07-04,Delivered,16961.56
ORD01727,CUST0519,SELL082,2024-09-06,,Cancelled,1955906.49
ORD01728,CUST0519,SELL034,2024-08-30,2024-09-01,Delivered,629332.63
ORD01729,CUST0519,SELL088,2024-07-07,2024-07-14,Delivered,501907.37
ORD01730,CUST0519,SELL032,2024-09-17,,Processing,82232.97
ORD01731,CUST0519,SELL029,2024-07-24,2024-07-27,Delivered,32574.27
ORD01732,CUST0519,SELL049,2024-07-10,2024-07-15,Delivered,324828.96
ORD01733,CUST0519,SELL063,2024-09-06,2024-09-13,Delivered,21912.74
ORD01734,CUST0519,SELL055,2024-09-18,2024-09-20,Delivered,64122.63
ORD01735,CUST0519,SELL077,2024-09-15,,Cancelled,27088.10
ORD01736,CUST0519,SELL057,2024-07-12,2024-07-15,Delivered,
ORD01737,CUST0519,SELL046,2024-09-26,2024-10-03,Delivered,135283.44
ORD01738,CUST0521,SELL071,2024-09-04,,Shipped,269130.44
ORD01739,CUST0522,SELL025,2024-10-08,,Cancelled,9404.33
ORD01740,CUST0522,SELL034,2024-12-01,2024-12-02,Delivered,813081.63
ORD01741,CUST0522,SELL061,2024-10-02,2024-10-09,Delivered,1657410.01
ORD01742,CUST0522,SELL046,2024-12-31,2025-01-04,Delivered,129271.75
ORD01743,CUST0523,SELL024,2024-08-05,2024-08-08,Delivered,1416912.17
ORD01744,CUST0525,SELL086,2023-12-30,,Cancelled,3485.44
ORD01745,CUST0525,SELL076,2024-10-22,,Cancelled,220692.32
ORD01746,CUST0525,SELL036,2024-05-21,,Processing,192259.59
ORD01747,CUST0525,SELL083,2024-07-24,,Returned,1132304.71
ORD01748,CUST0525,SELL050,2024-12-15,,Processing,479117.75
ORD01749,CUST0526,SELL080,2024-08-11,,Cancelled,
ORD01750,CUST0526,SELL024,2024-09-22,,Cancelled,611816.16
ORD01751,CUST0526,SELL009,2024-12-21,2024-12-23,Delivered,33297.75
ORD01752,CUST0526,SELL063,2024-11-14,2024-11-17,Delivered,44306.32
ORD01753,CUST0527,SELL044,2024-08-27,,Returned,19390.59
ORD01754,CUST0528,SELL003,2024-10-31,2024-11-01,Delivered,195934.03
ORD01755,CUST0529,SELL064,2024-08-08,2024-08-15,Delivered,351805.72
ORD01756,CUST0529,SELL066,2023-12-21,2023-12-24,Delivered,8076.20
ORD01757,CUST0529,SELL068,2023-08-31,2023-09-05,Delivered,395222.81
ORD01758,CUST0529,SELL067,2023-08-10,,Processing,515070.46
ORD01759,CUST0529,SELL067,2024-06-30,2024-07-07,Delivered,136573.70
ORD01760,CUST0529,SELL040,2023-09-19,,Cancelled,449826.69
ORD01761,CUST0530,SELL078,2024-06-26,2024-07-02,Delivered,654050.30
ORD01762,CUST0530,SELL020,2024-05-25,,Cancelled,132692.49
ORD01763,CUST0532,SELL007,2024-07-03,2024-07-10,Delivered,1746773.40
ORD01764,CUST0534,SELL039,2024-07-18,2024-07-23,Delivered,130130.84
ORD01765,CUST0534,SELL040,2024-01-26,,Returned,21374.21
ORD01766,CUST0534,SELL013,2023-12-02,,Cancelled,6057.15
ORD01767,CUST0535,SELL089,2024-06-01,2024-06-05,Delivered,476073.93
ORD01768,CUST0536,SELL054,2024-09-12,,Cancelled,243407.52
ORD01769,CUST0536,SELL049,2024-12-31,,Cancelled,1430577.19
ORD01770,CUST0536,SELL082,2024-12-22,,Returned,23255.54
ORD01771,CUST0536,SELL004,2024-11-28,2024-11-30,Delivered,18080.28
ORD01772,CUST0536,SELL025,2024-12-06,2024-12-13,Delivered,192990.07
ORD01773,CUST0536,SELL043,2024-12-01,,Processing,1259946.96
ORD01774,CUST0539,SELL039,2024-08-24,,Processing,
ORD01775,CUST0540,SELL056,2024-06-22,,Cancelled,58586.40
ORD01776,CUST0540,SELL018,2024-10-31,2024-11-07,Delivered,41117.60
ORD01777,CUST0540,SELL045,2024-09-03,,Shipped,385456.22
ORD01778,CUST0540,SELL076,2024-07-24,2024-07-26,Delivered,5762.47
ORD01779,CUST0540,SELL062,2024-06-07,2024-06-10,Delivered,
ORD01780,CUST0540,SELL033,2024-02-12,2024-02-18,Delivered,390298.12
ORD01781,CUST0540,SELL007,2024-01-07,2024-01-12,Delivered,411387.98
ORD01782,CUST0540,SELL017,2024-06-11,2024-06-13,Delivered,56480.82
ORD01783,CUST0540,SELL068,2024-05-18,2024-05-24,Delivered,292210.30
ORD01784,CUST0540,SELL024,2024-08-01,,Cancelled,521857.71
ORD01785,CUST0540,SELL066,2023-09-18,2023-09-23,Delivered,30581.49
ORD01786,CUST0540,SELL082,2024-05-02,,Shipped,
ORD01787,CUST0541,SELL074,2023-10-23,,Cancelled,97617.63
ORD01788,CUST0541,SELL088,2024-05-12,2024-05-15,Delivered,439754.74
ORD01789,CUST0541,SELL009,2023-10-19,2023-10-25,Delivered,257364.90
ORD01790,CUST0541,SELL080,2024-11-06,2024-11-11,Delivered,335067.63
ORD01791,CUST0541,SELL083,2023-11-30,2023-12-03,Delivered,116573.24
ORD01792,CUST0541,SELL007,2023-01-17,,Shipped,808571.70
ORD01793,CUST0541,SELL011,2023-07-24,,Processing,234738.71
ORD01794,CUST0541,SELL028,2024-07-16,,Processing,196809.88
ORD01795,CUST0541,SELL033,2024-08-12,,Returned,187982.07
ORD01796,CUST0541,SELL071,2023-07-29,,Shipped,211177.92
ORD01797,CUST0541,SELL063,2024-07-01,2024-07-07,Delivered,263054.64
ORD01798,CUST0541,SELL020,2023-01-25,2023-01-30,Delivered,145973.64
ORD01799,CUST0541,SELL039,2023-08-08,2023-08-14,Delivered,1313271.46
ORD01800,CUST0541,SELL081,2024-01-01,2024-01-07,Delivered,782873.27
ORD01801,CUST0542,SELL003,2023-11-29,,Cancelled,545617.92
ORD01802,CUST0542,SELL028,2024-05-20,2024-05-23,Delivered,
ORD01803,CUST0542,SELL044,2023-05-13,,Processing,117508.45
ORD01804,CUST0542,SELL074,2024-05-08,2024-05-10,Delivered,68037.48
ORD01805,CUST0543,SELL080,2024-12-25,,Shipped,71782.70
ORD01806,CUST0544,SELL041,2024-08-30,2024-09-06,Delivered,355773.52
ORD01807,CUST0544,SELL027,2024-07-17,,Returned,80964.57
ORD01808,CUST0546,SELL001,2024-08-31,,Shipped,654671.31
ORD01809,CUST0546,SELL060,2024-10-18,,Cancelled,26206.57
ORD01810,CUST0546,SELL030,2024-12-29,2025-01-07,Delivered,1158331.97
ORD01811,CUST0546,SELL044,2024-10-19,2024-10-29,Delivered,101960.16
ORD01812,CUST0546,SELL069,2024-11-19,2024-11-27,Delivered,378503.96
ORD01813,CUST0546,SELL069,2024-08-25,2024-08-29,Delivered,132157.53
ORD01814,CUST0547,SELL045,2024-12-16,,Shipped,75670.50
ORD01815,CUST0547,SELL034,2024-09-12,2024-09-17,Delivered,247824.46
ORD01816,CUST0547,SELL082,2024-11-29,,Processing,638398.91
ORD01817,CUST0547,SELL057,2024-11-21,,Shipped,213131.04
ORD01818,CUST0547,SELL038,2024-12-21,,Returned,64022.61
ORD01819,CUST0547,SELL064,2024-11-12,,Returned,1044264.04
ORD01820,CUST0548,SELL085,2024-12-27,,Returned,1861542.37
ORD01821,CUST0549,SELL023,2024-09-09,,Returned,185175.91
ORD01822,CUST0549,SELL087,2024-10-18,2024-10-22,Delivered,180084.64
ORD01823,CUST0550,SELL077,2024-12-27,2025-01-06,Delivered,528573.66
ORD01824,CUST0550,SELL028,2024-08-15,,Processing,102403.06
ORD01825,CUST0550,SELL078,2024-06-26,2024-06-28,Delivered,337665.56
ORD01826,CUST0550,SELL029,2024-09-18,,Processing,35031.88
ORD01827,CUST0550,SELL026,2024-12-01,2024-12-03,Delivered,722299.05
ORD01828,CUST0550,SELL066,2024-07-16,2024-07-18,Delivered,61579.68
ORD01829,CUST0550,SELL061,2024-08-06,,Shipped,1019878.78
ORD01830,CUST0550,SELL087,2024-06-29,,Processing,229390.82
ORD01831,CUST0552,SELL083,2023-07-01,,Cancelled,452351.13
ORD01832,CUST0552,SELL081,2024-02-02,2024-02-05,Delivered,137710.20
ORD01833,CUST0552,SELL015,2023-12-24,2023-12-25,Delivered,63364.03
ORD01834,CUST0552,SELL088,2024-08-17,,Shipped,507870.22
ORD01835,CUST0552,SELL028,2024-09-15,2024-09-20,Delivered,42025.94
ORD01836,CUST0552,SELL034,2024-08-02,,Shipped,58338.32
ORD01837,CUST0553,SELL013,2024-03-25,2024-03-26,Delivered,19742.68
ORD01838,CUST0555,SELL060,2024-11-21,,Shipped,1622826.09
ORD01839,CUST0556,SELL084,2024-10-23,2024-10-31,Delivered,557510.13
ORD01840,CUST0556,SELL085,2024-11-03,,Cancelled,8994.92
ORD01841,CUST0556,SELL086,2024-08-08,,Shipped,32521.50
ORD01842,CUST0556,SELL076,2024-11-20,2024-11-23,Delivered,695331.56
ORD01843,CUST0556,SELL073,2024-08-21,,Processing,4620.81
ORD01844,CUST0557,SELL077,2024-12-02,,Returned,1616476.58
ORD01845,CUST0557,SELL070,2024-12-31,2025-01-04,Delivered,43905.60
ORD01846,CUST0557,SELL032,2024-12-06,2024-12-09,Delivered,97853.36
ORD01847,CUST0557,SELL052,2024-12-16,,Shipped,700840.62
ORD01848,CUST0557,SELL066,2024-12-18,,Processing,94945.56
ORD01849,CUST0557,SELL039,2024-12-09,,Processing,16739.67
ORD01850,CUST0558,SELL062,2024-02-27,,Processing,4731.52
ORD01851,CUST0558,SELL021,2024-09-08,2024-09-09,Delivered,1707225.31
ORD01852,CUST0558,SELL082,2024-03-19,,Cancelled,882759.48
ORD01853,CUST0558,SELL011,2024-05-02,2024-05-06,Delivered,2943847.83
ORD01854,CUST0558,SELL049,2023-11-18,2023-11-24,Delivered,43372.48
ORD01855,CUST0558,SELL072,2024-10-06,,Returned,434062.64
ORD01856,CUST0558,SELL052,2024-06-24,2024-07-01,Delivered,987015.13
ORD01857,CUST0558,SELL076,2024-08-13,,Processing,127630.73
ORD01858,CUST0559,SELL058,2024-12-06,,Processing,4876.47
ORD01859,CUST0560,SELL006,2024-06-09,2024-06-14,Delivered,185673.25
ORD01860,CUST0560,SELL038,2023-09-16,,Processing,104826.28
ORD01861,CUST0560,SELL075,2024-12-05,,Shipped,
ORD01862,CUST0560,SELL058,2024-06-26,2024-06-29,Delivered,242330.60
ORD01863,CUST0560,SELL020,2024-06-21,,Processing,363996.06
ORD01864,CUST0560,SELL075,2024-08-19,2024-08-21,Delivered,15152.82
ORD01865,CUST0561,SELL049,2024-06-20,2024-06-24,Delivered,630266.76
ORD01866,CUST0561,SELL057,2024-08-20,2024-08-27,Delivered,549230.53
ORD01867,CUST0561,SELL076,2024-05-10,2024-05-14,Delivered,6170.81
ORD01868,CUST0561,SELL046,2024-07-12,,Processing,6770.96
ORD01869,CUST0561,SELL084,2024-06-10,,Cancelled,
ORD01870,CUST0561,SELL003,2023-12-12,2023-12-16,Delivered,563919.29
ORD01871,CUST0561,SELL051,2023-11-02,2023-11-07,Delivered,215711.20
ORD01872,CUST0561,SELL007,2024-04-06,2024-04-12,Delivered,7533.78
ORD01873,CUST0562,SELL032,2024-08-11,2024-08-19,Delivered,6230.11
ORD01874,CUST0563,SELL042,2024-10-21,,Processing,24683.24
ORD01875,CUST0563,SELL062,2024-07-11,2024-07-14,Delivered,76433.95
ORD01876,CUST0563,SELL017,2024-06-18,2024-06-30,Delivered,24463.34
ORD01877,CUST0563,SELL042,2024-07-01,,Cancelled,502019.35
ORD01878,CUST0563,SELL062,2024-10-06,,Cancelled,1633.04
ORD01879,CUST0563,SELL040,2024-06-27,2024-07-02,Delivered,118653.08
ORD01880,CUST0563,SELL055,2024-09-16,2024-09-20,Delivered,220539.42
ORD01881,CUST0563,SELL011,2024-10-06,2024-10-14,Delivered,430288.80
